date,open,high,low,close,volume,amount,outstanding_share,turnover
2020-05-15,3537.51,3549.94,3509.88,3520.94,46015555.0,1175647113.0,9715170043.0,0.004736464189132258
2020-05-18,3567.9,3643.87,3563.76,3620.39,138565294.0,3627067235.0,9715170043.0,0.014262775987110943
2020-05-19,3657.68,3660.45,3595.53,3609.34,68078693.0,1786477038.0,9715170043.0,0.007007462833761952
2020-05-20,3607.96,3609.34,3531.99,3537.51,110535427.0,2837891510.0,9715170043.0,0.011377611149445941
2020-05-21,3548.56,3555.47,3522.32,3533.37,41036320.0,1051460939.0,9715170043.0,0.00422394253712189
2020-05-22,3523.7,3527.84,3472.59,3475.35,53424167.0,1351549739.0,9715170043.0,0.005499046003676829
2020-05-25,3485.02,3534.75,3447.73,3516.79,51276102.0,1300389792.0,9715170043.0,0.005277941793406446
2020-05-26,3533.37,3572.04,3514.03,3567.9,55278167.0,1420430418.0,9715170043.0,0.005689881572359011
2020-05-27,3567.9,3605.19,3549.94,3577.57,55524420.0,1440584204.0,9715170043.0,0.005715228838429504
2020-05-28,3574.81,3668.73,3574.81,3610.72,70976946.0,1863217640.0,9715170043.0,0.0073057852498567945
2020-05-29,3607.96,3607.96,3549.94,3549.94,52078350.0,1345961672.0,9715170043.0,0.005360518629061324
2020-06-01,3588.62,3660.45,3588.62,3646.63,77900422.0,2049366265.0,9715170043.0,0.008018431139672025
2020-06-02,3642.49,3765.43,3632.82,3762.66,102084483.0,2738151204.0,9715170043.0,0.010507740219488405
2020-06-03,3784.76,3862.12,3706.03,3707.41,92749214.0,2538104959.0,9715170043.0,0.009546844120019073
2020-06-04,3732.27,3747.47,3634.2,3692.22,72455579.0,1927951772.0,9715170043.0,0.007457983615243655
2020-06-05,3681.17,3690.84,3617.63,3648.01,64940073.0,1710519995.0,9715170043.0,0.006684399008207869
2020-06-08,3672.88,3708.79,3649.4,3674.26,70904066.0,1887551592.0,9715170043.0,0.007298283579821435
2020-06-09,3674.26,3708.79,3638.35,3652.16,73099449.0,1935524779.0,9715170043.0,0.007524258317297267
2020-06-10,3645.25,3648.01,3588.62,3616.24,82901761.0,2166680255.0,9715170043.0,0.008533227996326487
2020-06-11,3606.58,3620.39,3566.52,3577.57,65046772.0,1691584981.0,9715170043.0,0.006695381728996877
2020-06-12,3527.84,3581.71,3515.41,3551.32,57849516.0,1489193140.0,9715170043.0,0.005954555169282074
2020-06-15,3522.32,3607.96,3522.32,3536.13,69373188.0,1792009586.0,9715170043.0,0.00714070754222001
2020-06-16,3574.81,3588.62,3549.94,3566.52,57704046.0,1489581307.0,9715170043.0,0.00593958167943515
2020-06-17,3556.85,3569.28,3538.89,3547.18,45463412.0,1167883104.0,9715170043.0,0.004679631112865329
2020-06-18,3554.09,3598.29,3552.7,3576.19,73326233.0,1900571862.0,9715170043.0,0.007547601604032984
2020-06-19,3584.47,3590.0,3552.7,3584.47,79746001.0,2060655689.0,9715170043.0,0.008208399919614253
2020-06-22,3574.81,3583.09,3544.42,3548.56,70139398.0,1808213751.0,9715170043.0,0.007219574921443297
2020-06-23,3545.8,3547.18,3520.94,3529.22,64300245.0,1643546816.0,9715170043.0,0.00661854035651489
2020-06-24,3548.56,3653.54,3545.8,3646.63,142603984.0,3740397517.0,9715170043.0,0.014678485643465335
2020-06-29,3605.19,3625.91,3551.32,3580.33,89395913.0,2310930229.0,9715170043.0,0.00920168279137963
2020-06-30,3605.19,3625.91,3574.81,3610.72,71438368.0,1861472338.0,9714314935.0,0.007353927526336678
2020-07-01,3616.24,3936.71,3614.86,3880.07,260274854.0,7124087372.0,9714314935.0,0.02679291908297597
2020-07-02,3867.64,3990.58,3835.87,3921.51,213474387.0,6033529848.0,9714314935.0,0.021975238442277247
2020-07-03,3957.43,4022.35,3886.98,3957.43,174435560.0,4993062505.0,9714314935.0,0.01795654775114618
2020-07-06,4047.21,4302.75,4047.21,4284.79,230128506.0,6955279099.0,9714314935.0,0.023689627888309757
2020-07-07,4351.1,4422.92,4143.9,4185.34,171319580.0,5262391225.0,9714314935.0,0.017635786068943213
2020-07-08,4185.34,4268.22,4095.56,4199.15,160128780.0,4827351740.0,9714314935.0,0.01648379541650098
2020-07-09,4206.06,4230.92,4127.33,4230.92,134245408.0,4058954546.0,9714314935.0,0.013819338666520183
2020-07-10,4146.66,4153.57,4004.39,4029.25,209840641.0,6190314615.0,9714314935.0,0.02160117747922283
2020-07-13,3994.72,4059.64,3933.94,4033.4,180403306.0,5218016834.0,9714314935.0,0.018570872697365355
2020-07-14,4025.11,4074.84,3929.8,3997.48,134301828.0,3889222008.0,9714314935.0,0.013825146590226333
2020-07-15,4005.77,4044.45,3906.32,3906.32,115498979.0,3306443716.0,9714314935.0,0.011889565015425351
2020-07-16,3902.17,3967.1,3801.34,3804.1,143843210.0,4055153709.0,9714314935.0,0.014807344723995197
2020-07-17,3765.43,3817.91,3717.08,3761.28,116635074.0,3177245454.0,9714314935.0,0.012006515619518567
2020-07-20,3783.38,3936.71,3769.57,3909.08,113274983.0,3171353301.0,9714314935.0,0.011660624939374585
2020-07-21,3929.8,3940.85,3845.54,3869.02,77630844.0,2177172137.0,9714314935.0,0.007991386373556973
2020-07-22,3852.45,3909.08,3819.3,3851.07,88214650.0,2470127025.0,9714314935.0,0.009080892537482881
2020-07-23,3817.91,3864.88,3744.71,3801.34,99122569.0,2723562573.0,9714314935.0,0.010203763174577375
2020-07-24,3777.86,3851.07,3708.79,3733.66,116023976.0,3174571070.0,9714314935.0,0.011943608661684799
2020-07-27,3766.81,3768.19,3636.96,3685.31,94346722.0,2510590209.0,9714314935.0,0.009712133344583604
2020-07-28,3706.03,3729.51,3677.02,3711.55,61944705.0,1660026209.0,9714314935.0,0.0063766416277917385
2020-07-29,3689.45,3748.85,3661.83,3744.71,92689379.0,2490844472.0,9714314935.0,0.00954152501954066
2020-07-30,3735.04,3743.32,3700.5,3712.94,73396871.0,1975837270.0,9714314935.0,0.00755553752283202
2020-07-31,3712.94,3761.28,3675.64,3707.41,73332735.0,1974226165.0,9714314935.0,0.007548935307397464
2020-08-03,3732.27,3777.86,3718.46,3768.19,106223706.0,2878942644.0,9714314935.0,0.010934760372785875
2020-08-04,3784.76,3860.73,3739.18,3831.73,124638336.0,3425728931.0,9714314935.0,0.012830378347209721
2020-08-05,3798.58,3806.86,3744.71,3777.86,81132358.0,2215309569.0,9714314935.0,0.008351835259909658
2020-08-06,3782.0,3816.53,3728.13,3782.0,82724210.0,2253354540.0,9714314935.0,0.0085157018846435
2020-08-07,3755.76,3779.24,3715.7,3733.66,66406285.0,1798228229.0,9714314935.0,0.0068359205403916625
2020-08-10,3740.56,3859.35,3736.42,3841.4,105284004.0,2908314679.0,9714314935.0,0.01083802663435062
2020-08-11,3856.59,3928.42,3841.4,3851.07,103836584.0,2917894975.0,9714314935.0,0.010689027964893748
2020-08-12,3852.45,3965.71,3840.02,3965.71,124977408.0,3535287162.0,9714314935.0,0.01286528271280511
2020-08-13,3982.29,4014.06,3910.46,3950.52,79090289.0,2261412098.0,9714314935.0,0.00814162290693739
2020-08-14,3995.87,3995.87,3888.45,3964.36,94094734.0,2592380291.0,9714314935.0,0.009686193481434622
2020-08-17,3972.95,4103.28,3947.17,4040.26,134781783.0,3808676655.0,9714314935.0,0.01387455357396234
2020-08-18,4040.26,4050.29,3938.58,3967.22,84839264.0,2355345991.0,9714314935.0,0.008733427376780841
2020-08-19,3958.63,3995.87,3909.93,3929.98,73057697.0,2011514009.0,9714314935.0,0.007520622657268214
2020-08-20,3917.09,3942.87,3889.88,3935.71,56897597.0,1555164387.0,9714314935.0,0.0058570879553227085
2020-08-21,3972.95,3975.81,3897.04,3918.53,51555108.0,1412631492.0,9714314935.0,0.005307127506670649
2020-08-24,3950.03,3974.38,3881.29,3885.58,56626920.0,1549031070.0,9714314935.0,0.0058292242303136736
2020-08-25,3894.18,3931.42,3884.15,3894.18,48963532.0,1334277357.0,9714314935.0,0.0050403484267931035
2020-08-26,3884.15,3928.55,3861.24,3878.42,52089356.0,1414456520.0,9714314935.0,0.005362123458889075
2020-08-27,3879.86,3891.31,3801.08,3859.81,54184719.0,1451853795.0,9714314935.0,0.005577821942417805
2020-08-28,3871.26,3972.95,3871.26,3948.6,89155721.0,2453608316.0,9714314935.0,0.009177767201964818
2020-08-31,3954.33,3988.7,3892.75,3905.64,80390243.0,2211848528.0,9714314935.0,0.008275441298527347
2020-09-01,3892.75,3899.91,3856.94,3898.47,52429625.0,1420467875.0,9714314935.0,0.005397151044702052
2020-09-02,3924.25,3968.65,3885.58,3941.44,73002297.0,2002238835.0,9714314935.0,0.007514919733246223
2020-09-03,3952.9,4038.83,3927.12,3982.98,79922055.0,2224433223.0,9714314935.0,0.008227245619971246
2020-09-04,3947.17,4031.67,3932.85,4020.21,81618597.0,2279067499.0,9714314935.0,0.008401889124052781
2020-09-07,4003.03,4160.57,4003.03,4071.77,143229421.0,4103510528.0,9714314935.0,0.014744160752288807
2020-09-08,4096.12,4177.76,4033.1,4053.15,96499732.0,2760457180.0,9714314935.0,0.009933766060262077
2020-09-09,4024.51,4067.48,3960.06,4007.32,64561425.0,1807367850.0,9714314935.0,0.006646009052824681
2020-09-10,4061.75,4167.73,4061.75,4076.07,95467662.0,2741079762.0,9714314935.0,0.009827523879840117
2020-09-11,4076.07,4076.07,3995.87,4010.19,54110837.0,1519932745.0,9714314935.0,0.005570216465295192
2020-09-14,4011.62,4053.15,3940.01,3967.22,58840274.0,1630471941.0,9714314935.0,0.0060570688096597105
2020-09-15,3960.06,4023.08,3935.71,3991.57,58423226.0,1625514792.0,9714314935.0,0.006014137527032934
2020-09-16,3998.73,4064.61,3961.49,4037.4,55470146.0,1560700433.0,9714314935.0,0.005710144912035426
2020-09-17,4040.26,4071.77,4003.03,4018.78,56562254.0,1592888070.0,9714314935.0,0.005822567456219701
2020-09-18,4050.29,4196.37,4021.64,4196.37,161510550.0,4683407502.0,9714314935.0,0.016626036018050922
2020-09-21,4194.94,4233.61,4159.14,4173.46,72510247.0,2124799243.0,9714314935.0,0.007464267679725992
2020-09-22,4147.68,4207.83,4110.44,4147.68,58374238.0,1695439445.0,9714314935.0,0.006009094659849012
2020-09-23,4167.73,4182.05,4088.96,4110.44,38628856.0,1110921940.0,9714314935.0,0.003976487921018797
2020-09-24,4091.82,4103.28,4007.32,4024.51,56459647.0,1594343353.0,9714314935.0,0.0058120050026975985
2020-09-25,4011.62,4060.31,3924.25,3955.76,69722981.0,1936770308.0,9714314935.0,0.007177344101619864
2020-09-28,3981.54,4104.71,3975.81,4067.48,66962773.0,1898828553.0,9714314935.0,0.006893205897488231
2020-09-29,4071.77,4120.47,4051.72,4051.72,41296707.0,1176463959.0,9714314935.0,0.004251118815513263
2020-09-30,4111.87,4111.87,3961.49,4013.05,48983322.0,1378172924.0,9714314935.0,0.00504238562654753
2020-10-09,4017.35,4051.72,3972.95,4014.48,68434585.0,1913388243.0,9714314935.0,0.0070447155005686464
2020-10-12,4033.1,4094.69,4017.35,4054.59,92624460.0,2621595758.0,9714314935.0,0.00953484220140738
2020-10-13,4038.83,4038.83,3991.57,4008.76,58837993.0,1644236367.0,9714314935.0,0.006056834001542487
2020-10-14,3988.7,4010.19,3960.06,3978.68,53783877.0,1492204335.0,9714314935.0,0.005536558919478762
2020-10-15,3954.33,4000.16,3948.6,3967.22,52897537.0,1467258910.0,9714314935.0,0.005445318311578911
2020-10-16,3967.22,4001.59,3960.06,3990.14,48096208.0,1337762654.0,9714314935.0,0.004951065342416758
2020-10-19,4010.19,4094.69,3962.92,3972.95,110209791.0,3101786451.0,9714314935.0,0.011345091417915822
2020-10-20,3958.63,3958.63,3907.07,3935.71,62397260.0,1710112427.0,9714314935.0,0.006423228031776798
2020-10-21,3941.44,3957.2,3909.93,3957.2,47335315.0,1299443588.0,9714314935.0,0.004872738357437245
2020-10-22,3940.01,4024.51,3938.58,4008.76,62700229.0,1748393673.0,9714314935.0,0.0064544159232572795
2020-10-23,3997.3,4030.24,3974.38,3993.0,57914038.0,1620264792.0,9714314935.0,0.005961721272937092
2020-10-26,4010.19,4030.24,3984.41,4010.19,59362396.0,1659520719.0,9714314935.0,0.006110816500927042
2020-10-27,3998.73,4011.62,3927.12,3934.28,59736939.0,1652760085.0,9714314935.0,0.006149372282009509
2020-10-28,3931.42,3935.71,3852.64,3855.51,75040034.0,2032697146.0,9714314935.0,0.007724686146383415
2020-10-29,3845.48,3934.28,3812.54,3921.39,62871422.0,1703222368.0,9714314935.0,0.0064720386790712995
2020-10-30,3952.9,4068.91,3924.25,3945.74,93718111.0,2612104091.0,9714314935.0,0.009647423583349165
2020-11-02,3961.49,4037.4,3961.49,4003.03,82628600.0,2312506106.0,9714314935.0,0.008505859708366557
2020-11-03,4010.19,4031.67,3982.98,4014.48,61766600.0,1728820913.0,9714314935.0,0.006358307344706238
2020-11-04,4017.35,4045.99,3995.87,4033.1,45499180.0,1278442837.0,9714314935.0,0.004683725028933294
2020-11-05,4074.64,4204.97,4054.59,4189.21,120119594.0,3472076597.0,9714314935.0,0.012365215128780463
2020-11-06,4202.1,4235.04,4157.7,4219.29,85288066.0,2503004841.0,9714314935.0,0.008779627443692714
2020-11-09,4256.53,4276.58,4180.62,4235.04,81118542.0,2391656950.0,9714314935.0,0.008350413028893633
2020-11-10,4253.66,4312.38,4182.05,4200.67,61377060.0,1818191027.0,9714314935.0,0.006318207759444027
2020-11-11,4206.4,4332.43,4189.21,4263.69,88521186.0,2642344525.0,9714314935.0,0.00911244761903532
2020-11-12,4262.26,4269.42,4207.83,4262.26,45905719.0,1361151445.0,9714314935.0,0.004725574505990628
2020-11-13,4233.61,4252.23,4129.06,4160.57,66013466.0,1919346195.0,9714314935.0,0.00679548341202714
2020-11-16,4209.26,4225.02,4153.41,4182.05,51657638.0,1509809657.0,9714314935.0,0.005317682033746006
2020-11-17,4196.37,4343.89,4194.94,4289.47,98054093.0,2936062625.0,9714314935.0,0.01009377332895786
2020-11-18,4296.63,4451.31,4260.82,4405.48,124765830.0,3817214052.0,9714314935.0,0.012843502690084444
2020-11-19,4375.4,4454.17,4368.24,4426.96,66088230.0,2038461995.0,9714314935.0,0.00680317968299429
2020-11-20,4426.96,4447.01,4359.65,4421.23,45312111.0,1394980719.0,9714314935.0,0.004664467983917592
2020-11-23,4408.34,4482.82,4386.86,4445.58,66538692.0,2061809094.0,9714314935.0,0.006849550631745089
2020-11-24,4439.85,4497.14,4382.56,4418.37,49378272.0,1525373992.0,9714314935.0,0.005083042121899252
2020-11-25,4439.85,4481.38,4382.56,4411.21,52568471.0,1627718042.0,9714314935.0,0.0054114439722969514
2020-11-26,4408.34,4449.88,4313.82,4431.26,58403977.0,1788275571.0,9714314935.0,0.0060121560182874595
2020-11-27,4454.17,4568.75,4452.74,4527.21,66701280.0,2094793750.0,9714314935.0,0.006866287581400098
2020-11-30,4540.1,4687.62,4396.88,4396.88,135347749.0,4289703056.0,9714314935.0,0.013932814604594657
2020-12-01,4412.64,4434.12,4316.68,4404.04,84985342.0,2594740799.0,9714314935.0,0.008748464772724604
2020-12-02,4424.1,4577.34,4398.32,4458.47,95456166.0,2996575854.0,9714314935.0,0.009826340471635121
2020-12-03,4492.84,4501.44,4375.4,4425.53,53332753.0,1649928178.0,9714314935.0,0.005490119823874127
2020-12-04,4457.04,4459.9,4288.04,4296.63,81274805.0,2463450645.0,9714314935.0,0.008366498877565987
2020-12-07,4303.79,4322.41,4204.97,4212.13,63008652.0,1864723135.0,9714314935.0,0.006486165254225413
2020-12-08,4217.86,4237.91,4170.59,4179.19,51326146.0,1504880962.0,9714314935.0,0.005283557959921133
2020-12-09,4210.7,4216.43,4104.71,4104.71,63703506.0,1846463887.0,9714314935.0,0.006557694127300805
2020-12-10,4126.2,4147.68,4068.91,4093.26,57886966.0,1656053694.0,9714314935.0,0.005958934457790461
2020-12-11,4110.44,4113.31,4038.83,4076.07,59367174.0,1686650440.0,9714314935.0,0.006111308352388722
2020-12-14,4096.12,4151.98,4066.04,4141.95,65070980.0,1868221378.0,9714314935.0,0.006698463086218648
2020-12-15,4119.04,4123.33,4051.72,4088.96,51801487.0,1475941748.0,9714314935.0,0.00533248997449762
2020-12-16,4103.28,4117.6,4044.56,4096.12,46866602.0,1337464330.0,9714314935.0,0.004824488634926061
2020-12-17,4097.55,4143.38,4053.15,4130.49,51935907.0,1490903435.0,9714314935.0,0.005346327285815961
2020-12-18,4130.49,4131.93,4060.31,4081.8,52545925.0,1499697429.0,9714314935.0,0.005409123067513561
2020-12-21,4053.15,4071.77,4005.89,4034.53,60094152.0,1692331342.0,9714314935.0,0.006186144097869934
2020-12-22,4011.62,4084.66,3990.14,4017.35,56434924.0,1590342369.0,9714314935.0,0.005809459995647135
2020-12-23,4024.51,4031.67,3947.17,3985.84,68509320.0,1905753908.0,9714314935.0,0.007052408786250659
2020-12-24,3985.84,4015.92,3968.65,4001.59,40985765.0,1142911658.0,9714314935.0,0.004219110176501602
2020-12-25,4003.03,4041.7,3952.9,4024.51,42587723.0,1190253575.0,9714314935.0,0.004384017121635556
2020-12-28,4035.97,4103.28,3990.14,4070.34,58368064.0,1656263429.0,9714314935.0,0.006008459102937247
2020-12-29,4090.39,4133.36,4056.02,4084.66,53904291.0,1544401166.0,9714314935.0,0.005548954441016381
2020-12-30,4077.5,4103.28,4041.7,4064.61,49971854.0,1417604486.0,9714314935.0,0.005144145967509751
2020-12-31,4051.72,4124.76,4044.56,4110.44,65199111.0,1862538331.0,9717553265.0,0.006709416374884157
